name,state,Class_name,Shape_Area
Lower Dibang Valley,Arunachal Pradesh,MostlyCropland->MostlyNeedleleaf/EvergreenForest,2599522.696
Lower Dibang Valley,Arunachal Pradesh,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",2492359.608
Lower Dibang Valley,Arunachal Pradesh,NoChange,2653892806
Lower Dibang Valley,Arunachal Pradesh,Other,2161885701
Anjaw,Arunachal Pradesh,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",108655.5508
Anjaw,Arunachal Pradesh,NoChange,2440335218
Anjaw,Arunachal Pradesh,Other,5499008960
East Siang,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",108412.5033
East Siang,Arunachal Pradesh,MostlyCropland->ArtificialSurfaceorUrbanArea,108356.4415
East Siang,Arunachal Pradesh,"MostlyDeciduousForest->Grassland,Scrub,orShrub",108350.8446
East Siang,Arunachal Pradesh,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",1192707.121
East Siang,Arunachal Pradesh,NoChange,1753130996
East Siang,Arunachal Pradesh,Other,486412144.6
Shi Yomi,Arunachal Pradesh,NoChange,1045083974
Shi Yomi,Arunachal Pradesh,Other,2397261253
Dibang Valley,Arunachal Pradesh,"MostlyDeciduousForest->Grassland,Scrub,orShrub",763354.8666
Dibang Valley,Arunachal Pradesh,NoChange,4114908164
Dibang Valley,Arunachal Pradesh,Other,8237205030
Upper Siang,Arunachal Pradesh,"Grassland,Scrub,orShrub->SwampyorOftenFloodedVegetation",326765.1533
Upper Siang,Arunachal Pradesh,MostlyCropland->MostlyNeedleleaf/EvergreenForest,109684.6995
Upper Siang,Arunachal Pradesh,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",326320.2464
Upper Siang,Arunachal Pradesh,NoChange,3934585193
Upper Siang,Arunachal Pradesh,Other,4887358751
